start,start_unix,bottom,top,end,end_unix,direction,finished
2021-10-29 14:00:00,1635516000,60566.97784972751,61047.54564690992,2021-10-29 14:00:00,1635516000,-1.0,1
2021-10-29 14:30:00,1635517800,61047.54564690992,61518.22931572216,2021-10-29 14:30:00,1635517800,1.0,1
2021-10-29 15:00:00,1635519600,61518.22931572216,62047.92129390495,2021-10-29 15:00:00,1635519600,1.0,1
2021-10-29 15:30:00,1635521400,62047.92129390495,62565.06098793183,2021-10-29 15:30:00,1635521400,1.0,1
2021-10-30 09:30:00,1635586200,61502.7344351657,62047.92129390495,2021-10-30 09:30:00,1635586200,-1.0,1
2021-10-30 10:00:00,1635588000,60980.25592347926,61502.7344351657,2021-10-30 10:00:00,1635588000,-1.0,1
2021-10-30 10:30:00,1635589800,61502.7344351657,62024.10091030311,2021-10-30 10:30:00,1635589800,1.0,0
2021-10-30 10:30:00,1635589800,61502.7344351657,62024.10091030311,2021-10-30 11:00:00,1635591600,1.0,0
2021-10-30 10:30:00,1635589800,61502.7344351657,62024.10091030311,2021-10-30 11:30:00,1635593400,1.0,1
2021-10-30 12:00:00,1635595200,61035.945970924855,61502.7344351657,2021-10-30 12:00:00,1635595200,-1.0,1
2021-10-30 12:30:00,1635597000,61502.7344351657,61954.43515196077,2021-10-30 12:30:00,1635597000,1.0,0
2021-10-30 12:30:00,1635597000,61502.7344351657,61954.43515196077,2021-10-30 13:00:00,1635598800,1.0,0
2021-10-30 12:30:00,1635597000,61502.7344351657,61954.43515196077,2021-10-30 13:30:00,1635600600,1.0,1
2021-10-30 14:00:00,1635602400,60981.72149245477,61502.7344351657,2021-10-30 14:00:00,1635602400,-1.0,0
2021-10-30 14:00:00,1635602400,60981.72149245477,61502.7344351657,2021-10-30 14:30:00,1635604200,-1.0,0
2021-10-30 14:00:00,1635602400,60981.72149245477,61502.7344351657,2021-10-30 15:00:00,1635606000,-1.0,0
2021-10-30 14:00:00,1635602400,60981.72149245477,61502.7344351657,2021-10-30 15:30:00,1635607800,-1.0,1
2021-10-31 09:30:00,1635672600,60466.33735259725,60981.72149245477,2021-10-31 09:30:00,1635672600,-1.0,0
2021-10-31 09:30:00,1635672600,60466.33735259725,60981.72149245477,2021-10-31 10:00:00,1635674400,-1.0,0
2021-10-31 09:30:00,1635672600,60466.33735259725,60981.72149245477,2021-10-31 10:30:00,1635676200,-1.0,0
2021-10-31 09:30:00,1635672600,60466.33735259725,60981.72149245477,2021-10-31 11:00:00,1635678000,-1.0,0
2021-10-31 09:30:00,1635672600,60466.33735259725,60981.72149245477,2021-10-31 11:30:00,1635679800,-1.0,0
2021-10-31 09:30:00,1635672600,60466.33735259725,60981.72149245477,2021-10-31 12:00:00,1635681600,-1.0,1
2021-10-31 12:30:00,1635683400,59972.072048470734,60466.33735259725,2021-10-31 12:30:00,1635683400,-1.0,0
2021-10-31 12:30:00,1635683400,59972.072048470734,60466.33735259725,2021-10-31 13:00:00,1635685200,-1.0,0
2021-10-31 12:30:00,1635683400,59972.072048470734,60466.33735259725,2021-10-31 13:30:00,1635687000,-1.0,1
2021-10-31 14:00:00,1635688800,60466.33735259725,60952.605513372015,2021-10-31 14:00:00,1635688800,1.0,1
2021-10-31 14:30:00,1635690600,59971.94548902068,60466.33735259725,2021-10-31 14:30:00,1635690600,-1.0,1
2021-10-31 15:00:00,1635692400,60466.33735259725,60953.70194020406,2021-10-31 15:00:00,1635692400,1.0,1
2021-10-31 15:30:00,1635694200,59996.29094981949,60466.33735259725,2021-10-31 15:30:00,1635694200,-1.0,1
2021-11-01 09:30:00,1635759000,60466.33735259725,61027.482583748024,2021-11-01 09:30:00,1635759000,1.0,1
2021-11-01 10:00:00,1635760800,61027.482583748024,61561.69672695945,2021-11-01 10:00:00,1635760800,1.0,1
2021-11-01 10:30:00,1635762600,61561.69672695945,62079.35057422721,2021-11-01 10:30:00,1635762600,1.0,1
2021-11-01 11:00:00,1635764400,62079.35057422721,62590.406289547274,2021-11-01 11:00:00,1635764400,1.0,1
2021-11-01 11:30:00,1635766200,61575.88098143001,62079.35057422721,2021-11-01 11:30:00,1635766200,-1.0,0
2021-11-01 11:30:00,1635766200,61575.88098143001,62079.35057422721,2021-11-01 12:00:00,1635768000,-1.0,0
2021-11-01 11:30:00,1635766200,61575.88098143001,62079.35057422721,2021-11-01 12:30:00,1635769800,-1.0,0
2021-11-01 11:30:00,1635766200,61575.88098143001,62079.35057422721,2021-11-01 13:00:00,1635771600,-1.0,0
2021-11-01 11:30:00,1635766200,61575.88098143001,62079.35057422721,2021-11-01 13:30:00,1635773400,-1.0,0
2021-11-01 11:30:00,1635766200,61575.88098143001,62079.35057422721,2021-11-01 14:00:00,1635775200,-1.0,1
2021-11-01 14:30:00,1635777000,61120.23327205458,61575.88098143001,2021-11-01 14:30:00,1635777000,-1.0,0
2021-11-01 14:30:00,1635777000,61120.23327205458,61575.88098143001,2021-11-01 15:00:00,1635778800,-1.0,0
2021-11-01 14:30:00,1635777000,61120.23327205458,61575.88098143001,2021-11-01 15:30:00,1635780600,-1.0,1
2021-11-02 09:30:00,1635845400,61575.88098143001,62082.307707923384,2021-11-02 09:30:00,1635845400,1.0,1
2021-11-02 10:00:00,1635847200,62082.307707923384,62595.97466823866,2021-11-02 10:00:00,1635847200,1.0,1
2021-11-02 10:30:00,1635849000,62595.97466823866,63106.70255995999,2021-11-02 10:30:00,1635849000,1.0,1
2021-11-02 11:00:00,1635850800,63106.70255995999,63600.26703084408,2021-11-02 11:00:00,1635850800,1.0,1
2021-11-02 11:30:00,1635852600,62621.424836996186,63106.70255995999,2021-11-02 11:30:00,1635852600,-1.0,0
2021-11-02 11:30:00,1635852600,62621.424836996186,63106.70255995999,2021-11-02 12:00:00,1635854400,-1.0,0
2021-11-02 11:30:00,1635852600,62621.424836996186,63106.70255995999,2021-11-02 12:30:00,1635856200,-1.0,1
2021-11-02 13:00:00,1635858000,63106.70255995999,63558.0274897528,2021-11-02 13:00:00,1635858000,1.0,0
2021-11-02 13:00:00,1635858000,63106.70255995999,63558.0274897528,2021-11-02 13:30:00,1635859800,1.0,0
2021-11-02 13:00:00,1635858000,63106.70255995999,63558.0274897528,2021-11-02 14:00:00,1635861600,1.0,0
2021-11-02 13:00:00,1635858000,63106.70255995999,63558.0274897528,2021-11-02 14:30:00,1635863400,1.0,0
2021-11-02 13:00:00,1635858000,63106.70255995999,63558.0274897528,2021-11-02 15:00:00,1635865200,1.0,1
2021-11-02 15:30:00,1635867000,63558.0274897528,64047.772748940864,2021-11-02 15:30:00,1635867000,1.0,1
2021-11-03 09:30:00,1635931800,63035.896891935314,63558.0274897528,2021-11-03 09:30:00,1635931800,-1.0,0
2021-11-03 09:30:00,1635931800,63035.896891935314,63558.0274897528,2021-11-03 10:00:00,1635933600,-1.0,0
2021-11-03 09:30:00,1635931800,63035.896891935314,63558.0274897528,2021-11-03 10:30:00,1635935400,-1.0,0
2021-11-03 09:30:00,1635931800,63035.896891935314,63558.0274897528,2021-11-03 11:00:00,1635937200,-1.0,0
2021-11-03 09:30:00,1635931800,63035.896891935314,63558.0274897528,2021-11-03 11:30:00,1635939000,-1.0,1
2021-11-03 12:00:00,1635940800,62588.777812858425,63035.896891935314,2021-11-03 12:00:00,1635940800,-1.0,1
2021-11-03 12:30:00,1635942600,62129.680096572745,62588.777812858425,2021-11-03 12:30:00,1635942600,-1.0,0
2021-11-03 12:30:00,1635942600,62129.680096572745,62588.777812858425,2021-11-03 13:00:00,1635944400,-1.0,1
2021-11-03 13:30:00,1635946200,61646.9866575305,62129.680096572745,2021-11-03 13:30:00,1635946200,-1.0,0
2021-11-03 13:30:00,1635946200,61646.9866575305,62129.680096572745,2021-11-03 14:00:00,1635948000,-1.0,0
2021-11-03 13:30:00,1635946200,61646.9866575305,62129.680096572745,2021-11-03 14:30:00,1635949800,-1.0,0
2021-11-03 13:30:00,1635946200,61646.9866575305,62129.680096572745,2021-11-03 15:00:00,1635951600,-1.0,1
2021-11-03 15:30:00,1635953400,62129.680096572745,62584.75202994649,2021-11-03 15:30:00,1635953400,1.0,1
2021-11-04 09:30:00,1636018200,61653.376872725705,62129.680096572745,2021-11-04 09:30:00,1636018200,-1.0,0
2021-11-04 09:30:00,1636018200,61653.376872725705,62129.680096572745,2021-11-04 10:00:00,1636020000,-1.0,0
2021-11-04 09:30:00,1636018200,61653.376872725705,62129.680096572745,2021-11-04 10:30:00,1636021800,-1.0,0
2021-11-04 09:30:00,1636018200,61653.376872725705,62129.680096572745,2021-11-04 11:00:00,1636023600,-1.0,1
2021-11-04 11:30:00,1636025400,61209.33496294084,61653.376872725705,2021-11-04 11:30:00,1636025400,-1.0,0
2021-11-04 11:30:00,1636025400,61209.33496294084,61653.376872725705,2021-11-04 12:00:00,1636027200,-1.0,1
2021-11-04 12:30:00,1636029000,61653.376872725705,62086.47408065245,2021-11-04 12:30:00,1636029000,1.0,0
2021-11-04 12:30:00,1636029000,61653.376872725705,62086.47408065245,2021-11-04 13:00:00,1636030800,1.0,1
2021-11-04 13:30:00,1636032600,62086.47408065245,62527.78703034439,2021-11-04 13:30:00,1636032600,1.0,1
2021-11-04 14:00:00,1636034400,61648.34419879565,62086.47408065245,2021-11-04 14:00:00,1636034400,-1.0,0
2021-11-04 14:00:00,1636034400,61648.34419879565,62086.47408065245,2021-11-04 14:30:00,1636036200,-1.0,1
2021-11-04 15:00:00,1636038000,61166.45777005177,61648.34419879565,2021-11-04 15:00:00,1636038000,-1.0,1
2021-11-04 15:30:00,1636039800,60687.75894336103,61166.45777005177,2021-11-04 15:30:00,1636039800,-1.0,1
2021-11-05 09:30:00,1636104600,61166.45777005177,61671.7859662646,2021-11-05 09:30:00,1636104600,1.0,0
2021-11-05 09:30:00,1636104600,61166.45777005177,61671.7859662646,2021-11-05 10:00:00,1636106400,1.0,0
2021-11-05 09:30:00,1636104600,61166.45777005177,61671.7859662646,2021-11-05 10:30:00,1636108200,1.0,0
2021-11-05 09:30:00,1636104600,61166.45777005177,61671.7859662646,2021-11-05 11:00:00,1636110000,1.0,0
2021-11-05 09:30:00,1636104600,61166.45777005177,61671.7859662646,2021-11-05 11:30:00,1636111800,1.0,0
2021-11-05 09:30:00,1636104600,61166.45777005177,61671.7859662646,2021-11-05 12:00:00,1636113600,1.0,0
2021-11-05 09:30:00,1636104600,61166.45777005177,61671.7859662646,2021-11-05 12:30:00,1636115400,1.0,0
2021-11-05 09:30:00,1636104600,61166.45777005177,61671.7859662646,2021-11-05 13:00:00,1636117200,1.0,1
2021-11-05 13:30:00,1636119000,61671.7859662646,62113.61855826849,2021-11-05 13:30:00,1636119000,1.0,1
2021-11-05 14:00:00,1636120800,61239.78213083242,61671.7859662646,2021-11-05 14:00:00,1636120800,-1.0,0
2021-11-05 14:00:00,1636120800,61239.78213083242,61671.7859662646,2021-11-05 14:30:00,1636122600,-1.0,1
2021-11-05 15:00:00,1636124400,60803.69331354651,61239.78213083242,2021-11-05 15:00:00,1636124400,-1.0,1
2021-11-05 15:30:00,1636126200,60370.182268923876,60803.69331354651,2021-11-05 15:30:00,1636126200,-1.0,1
2021-11-06 09:30:00,1636191000,60803.69331354651,61231.79856926752,2021-11-06 09:30:00,1636191000,1.0,0
2021-11-06 09:30:00,1636191000,60803.69331354651,61231.79856926752,2021-11-06 10:00:00,1636192800,1.0,1
2021-11-06 10:30:00,1636194600,60382.9539348891,60803.69331354651,2021-11-06 10:30:00,1636194600,-1.0,0
2021-11-06 10:30:00,1636194600,60382.9539348891,60803.69331354651,2021-11-06 11:00:00,1636196400,-1.0,1
2021-11-06 11:30:00,1636198200,59958.52936859776,60382.9539348891,2021-11-06 11:30:00,1636198200,-1.0,1
2021-11-06 12:00:00,1636200000,60382.9539348891,60817.75888930248,2021-11-06 12:00:00,1636200000,1.0,1
2021-11-06 12:30:00,1636201800,59949.45362007667,60382.9539348891,2021-11-06 12:30:00,1636201800,-1.0,1
2021-11-06 13:00:00,1636203600,60382.9539348891,60816.80065578635,2021-11-06 13:00:00,1636203600,1.0,0
2021-11-06 13:00:00,1636203600,60382.9539348891,60816.80065578635,2021-11-06 13:30:00,1636205400,1.0,0
2021-11-06 13:00:00,1636203600,60382.9539348891,60816.80065578635,2021-11-06 14:00:00,1636207200,1.0,0
2021-11-06 13:00:00,1636203600,60382.9539348891,60816.80065578635,2021-11-06 14:30:00,1636209000,1.0,0
2021-11-06 13:00:00,1636203600,60382.9539348891,60816.80065578635,2021-11-06 15:00:00,1636210800,1.0,0
2021-11-06 13:00:00,1636203600,60382.9539348891,60816.80065578635,2021-11-06 15:30:00,1636212600,1.0,1
2021-11-07 09:30:00,1636277400,60816.80065578635,61270.35097921363,2021-11-07 09:30:00,1636277400,1.0,1
2021-11-07 10:00:00,1636279200,61270.35097921363,61720.02913668182,2021-11-07 10:00:00,1636279200,1.0,1
2021-11-07 10:30:00,1636281000,61720.02913668182,62163.85885433085,2021-11-07 10:30:00,1636281000,1.0,0
2021-11-07 10:30:00,1636281000,61720.02913668182,62163.85885433085,2021-11-07 11:00:00,1636282800,1.0,0
2021-11-07 10:30:00,1636281000,61720.02913668182,62163.85885433085,2021-11-07 11:30:00,1636284600,1.0,0
2021-11-07 10:30:00,1636281000,61720.02913668182,62163.85885433085,2021-11-07 12:00:00,1636286400,1.0,0
2021-11-07 10:30:00,1636281000,61720.02913668182,62163.85885433085,2021-11-07 12:30:00,1636288200,1.0,0
2021-11-07 10:30:00,1636281000,61720.02913668182,62163.85885433085,2021-11-07 13:00:00,1636290000,1.0,0
2021-11-07 10:30:00,1636281000,61720.02913668182,62163.85885433085,2021-11-07 13:30:00,1636291800,1.0,0
2021-11-07 10:30:00,1636281000,61720.02913668182,62163.85885433085,2021-11-07 14:00:00,1636293600,1.0,0
2021-11-07 10:30:00,1636281000,61720.02913668182,62163.85885433085,2021-11-07 14:30:00,1636295400,1.0,1
2021-11-07 15:00:00,1636297200,61344.11231210672,61720.02913668182,2021-11-07 15:00:00,1636297200,-1.0,1
2021-11-07 15:30:00,1636299000,61720.02913668182,62088.759759501554,2021-11-07 15:30:00,1636299000,1.0,1
2021-11-08 09:30:00,1636363800,62088.759759501554,62737.72319497702,2021-11-08 09:30:00,1636363800,1.0,1
2021-11-08 10:00:00,1636365600,62737.72319497702,63372.42495648996,2021-11-08 10:00:00,1636365600,1.0,1
2021-11-08 10:30:00,1636367400,63372.42495648996,63979.730163609114,2021-11-08 10:30:00,1636367400,1.0,1
2021-11-08 11:00:00,1636369200,63979.730163609114,64567.53642736262,2021-11-08 11:00:00,1636369200,1.0,1
2021-11-08 11:30:00,1636371000,64567.53642736262,65133.8793865623,2021-11-08 11:30:00,1636371000,1.0,1
2021-11-08 12:00:00,1636372800,65133.8793865623,65689.05499153343,2021-11-08 12:00:00,1636372800,1.0,1
2021-11-08 12:30:00,1636374600,65689.05499153343,66222.58376757805,2021-11-08 12:30:00,1636374600,1.0,0
2021-11-08 12:30:00,1636374600,65689.05499153343,66222.58376757805,2021-11-08 13:00:00,1636376400,1.0,1
2021-11-08 13:30:00,1636378200,65171.04936320924,65689.05499153343,2021-11-08 13:30:00,1636378200,-1.0,0
2021-11-08 13:30:00,1636378200,65171.04936320924,65689.05499153343,2021-11-08 14:00:00,1636380000,-1.0,0
2021-11-08 13:30:00,1636378200,65171.04936320924,65689.05499153343,2021-11-08 14:30:00,1636381800,-1.0,1
2021-11-08 15:00:00,1636383600,65689.05499153343,66179.12624715596,2021-11-08 15:00:00,1636383600,1.0,1
2021-11-08 15:30:00,1636385400,66179.12624715596,66690.35455594832,2021-11-08 15:30:00,1636385400,1.0,1
2021-11-09 09:30:00,1636450200,66690.35455594832,67297.31084268408,2021-11-09 09:30:00,1636450200,1.0,1
2021-11-09 10:00:00,1636452000,67297.31084268408,67881.70596608157,2021-11-09 10:00:00,1636452000,1.0,0
2021-11-09 10:00:00,1636452000,67297.31084268408,67881.70596608157,2021-11-09 10:30:00,1636453800,1.0,0
2021-11-09 10:00:00,1636452000,67297.31084268408,67881.70596608157,2021-11-09 11:00:00,1636455600,1.0,0
2021-11-09 10:00:00,1636452000,67297.31084268408,67881.70596608157,2021-11-09 11:30:00,1636457400,1.0,0
2021-11-09 10:00:00,1636452000,67297.31084268408,67881.70596608157,2021-11-09 12:00:00,1636459200,1.0,0
2021-11-09 10:00:00,1636452000,67297.31084268408,67881.70596608157,2021-11-09 12:30:00,1636461000,1.0,0
2021-11-09 10:00:00,1636452000,67297.31084268408,67881.70596608157,2021-11-09 13:00:00,1636462800,1.0,1
2021-11-09 13:30:00,1636464600,67881.70596608157,68386.7808655982,2021-11-09 13:30:00,1636464600,1.0,1
2021-11-09 14:00:00,1636466400,67386.79855938756,67881.70596608157,2021-11-09 14:00:00,1636466400,-1.0,1
2021-11-09 14:30:00,1636468200,66865.61311031456,67386.79855938756,2021-11-09 14:30:00,1636468200,-1.0,0
2021-11-09 14:30:00,1636468200,66865.61311031456,67386.79855938756,2021-11-09 15:00:00,1636470000,-1.0,1
2021-11-09 15:30:00,1636471800,66312.55024861386,66865.61311031456,2021-11-09 15:30:00,1636471800,-1.0,0
2021-11-09 15:30:00,1636471800,66312.55024861386,66865.61311031456,2021-11-10 09:30:00,1636536600,-1.0,1
2021-11-10 10:00:00,1636538400,66865.61311031456,67387.85670025037,2021-11-10 10:00:00,1636538400,1.0,1
2021-11-10 10:30:00,1636540200,66362.49691965988,66865.61311031456,2021-11-10 10:30:00,1636540200,-1.0,0
2021-11-10 10:30:00,1636540200,66362.49691965988,66865.61311031456,2021-11-10 11:00:00,1636542000,-1.0,0
2021-11-10 10:30:00,1636540200,66362.49691965988,66865.61311031456,2021-11-10 11:30:00,1636543800,-1.0,0
2021-11-10 10:30:00,1636540200,66362.49691965988,66865.61311031456,2021-11-10 12:00:00,1636545600,-1.0,0
2021-11-10 10:30:00,1636540200,66362.49691965988,66865.61311031456,2021-11-10 12:30:00,1636547400,-1.0,0
2021-11-10 10:30:00,1636540200,66362.49691965988,66865.61311031456,2021-11-10 13:00:00,1636549200,-1.0,1
2021-11-10 13:30:00,1636551000,66865.61311031456,67440.44284846944,2021-11-10 13:30:00,1636551000,1.0,1
2021-11-10 14:00:00,1636552800,67440.44284846944,68054.22831961325,2021-11-10 14:00:00,1636552800,1.0,1
2021-11-10 14:30:00,1636554600,68054.22831961325,68652.25768567536,2021-11-10 14:30:00,1636554600,1.0,0
2021-11-10 14:30:00,1636554600,68054.22831961325,68652.25768567536,2021-11-10 15:00:00,1636556400,1.0,0
2021-11-10 14:30:00,1636554600,68054.22831961325,68652.25768567536,2021-11-10 15:30:00,1636558200,1.0,1
2021-11-11 09:30:00,1636623000,67321.37064933684,68054.22831961325,2021-11-11 09:30:00,1636623000,-1.0,1
2021-11-11 10:00:00,1636624800,66623.94138408017,67321.37064933684,2021-11-11 10:00:00,1636624800,-1.0,1
2021-11-11 10:30:00,1636626600,65954.3856377704,66623.94138408017,2021-11-11 10:30:00,1636626600,-1.0,1
2021-11-11 11:00:00,1636628400,65318.226016197055,65954.3856377704,2021-11-11 11:00:00,1636628400,-1.0,1
2021-11-11 11:30:00,1636630200,64698.250653307514,65318.226016197055,2021-11-11 11:30:00,1636630200,-1.0,0
2021-11-11 11:30:00,1636630200,64698.250653307514,65318.226016197055,2021-11-11 12:00:00,1636632000,-1.0,0
2021-11-11 11:30:00,1636630200,64698.250653307514,65318.226016197055,2021-11-11 12:30:00,1636633800,-1.0,0
2021-11-11 11:30:00,1636630200,64698.250653307514,65318.226016197055,2021-11-11 13:00:00,1636635600,-1.0,0
2021-11-11 11:30:00,1636630200,64698.250653307514,65318.226016197055,2021-11-11 13:30:00,1636637400,-1.0,1
2021-11-11 14:00:00,1636639200,64119.11301515201,64698.250653307514,2021-11-11 14:00:00,1636639200,-1.0,1
2021-11-11 14:30:00,1636641000,64698.250653307514,65306.19417445191,2021-11-11 14:30:00,1636641000,1.0,0
2021-11-11 14:30:00,1636641000,64698.250653307514,65306.19417445191,2021-11-11 15:00:00,1636642800,1.0,0
2021-11-11 14:30:00,1636641000,64698.250653307514,65306.19417445191,2021-11-11 15:30:00,1636644600,1.0,1
2021-11-12 09:30:00,1636709400,64079.3266314583,64698.250653307514,2021-11-12 09:30:00,1636709400,-1.0,1
2021-11-12 10:00:00,1636711200,63458.81861116974,64079.3266314583,2021-11-12 10:00:00,1636711200,-1.0,0
2021-11-12 10:00:00,1636711200,63458.81861116974,64079.3266314583,2021-11-12 10:30:00,1636713000,-1.0,0
2021-11-12 10:00:00,1636711200,63458.81861116974,64079.3266314583,2021-11-12 11:00:00,1636714800,-1.0,0
2021-11-12 10:00:00,1636711200,63458.81861116974,64079.3266314583,2021-11-12 11:30:00,1636716600,-1.0,0
2021-11-12 10:00:00,1636711200,63458.81861116974,64079.3266314583,2021-11-12 12:00:00,1636718400,-1.0,0
2021-11-12 10:00:00,1636711200,63458.81861116974,64079.3266314583,2021-11-12 12:30:00,1636720200,-1.0,0
2021-11-12 10:00:00,1636711200,63458.81861116974,64079.3266314583,2021-11-12 13:00:00,1636722000,-1.0,0
2021-11-12 10:00:00,1636711200,63458.81861116974,64079.3266314583,2021-11-12 13:30:00,1636723800,-1.0,0
2021-11-12 10:00:00,1636711200,63458.81861116974,64079.3266314583,2021-11-12 14:00:00,1636725600,-1.0,0
2021-11-12 10:00:00,1636711200,63458.81861116974,64079.3266314583,2021-11-12 14:30:00,1636727400,-1.0,1
2021-11-12 15:00:00,1636729200,62856.34602265437,63458.81861116974,2021-11-12 15:00:00,1636729200,-1.0,0
2021-11-12 15:00:00,1636729200,62856.34602265437,63458.81861116974,2021-11-12 15:30:00,1636731000,-1.0,0
2021-11-12 15:00:00,1636729200,62856.34602265437,63458.81861116974,2021-11-13 09:30:00,1636795800,-1.0,0
2021-11-12 15:00:00,1636729200,62856.34602265437,63458.81861116974,2021-11-13 10:00:00,1636797600,-1.0,1
2021-11-13 10:30:00,1636799400,63458.81861116974,64006.153534394114,2021-11-13 10:30:00,1636799400,1.0,0
2021-11-13 10:30:00,1636799400,63458.81861116974,64006.153534394114,2021-11-13 11:00:00,1636801200,1.0,0
2021-11-13 10:30:00,1636799400,63458.81861116974,64006.153534394114,2021-11-13 11:30:00,1636803000,1.0,0
2021-11-13 10:30:00,1636799400,63458.81861116974,64006.153534394114,2021-11-13 12:00:00,1636804800,1.0,0
2021-11-13 10:30:00,1636799400,63458.81861116974,64006.153534394114,2021-11-13 12:30:00,1636806600,1.0,0
2021-11-13 10:30:00,1636799400,63458.81861116974,64006.153534394114,2021-11-13 13:00:00,1636808400,1.0,0
2021-11-13 10:30:00,1636799400,63458.81861116974,64006.153534394114,2021-11-13 13:30:00,1636810200,1.0,1
2021-11-13 14:00:00,1636812000,64006.153534394114,64488.23194824988,2021-11-13 14:00:00,1636812000,1.0,1
2021-11-13 14:30:00,1636813800,64488.23194824988,64967.976189687375,2021-11-13 14:30:00,1636813800,1.0,0
2021-11-13 14:30:00,1636813800,64488.23194824988,64967.976189687375,2021-11-13 15:00:00,1636815600,1.0,0
2021-11-13 14:30:00,1636813800,64488.23194824988,64967.976189687375,2021-11-13 15:30:00,1636817400,1.0,1
2021-11-14 09:30:00,1636882200,64041.47668642839,64488.23194824988,2021-11-14 09:30:00,1636882200,-1.0,0
2021-11-14 09:30:00,1636882200,64041.47668642839,64488.23194824988,2021-11-14 10:00:00,1636884000,-1.0,0
2021-11-14 09:30:00,1636882200,64041.47668642839,64488.23194824988,2021-11-14 10:30:00,1636885800,-1.0,0
2021-11-14 09:30:00,1636882200,64041.47668642839,64488.23194824988,2021-11-14 11:00:00,1636887600,-1.0,0
2021-11-14 09:30:00,1636882200,64041.47668642839,64488.23194824988,2021-11-14 11:30:00,1636889400,-1.0,0
2021-11-14 09:30:00,1636882200,64041.47668642839,64488.23194824988,2021-11-14 12:00:00,1636891200,-1.0,1
2021-11-14 12:30:00,1636893000,64488.23194824988,64874.40666679659,2021-11-14 12:30:00,1636893000,1.0,0
2021-11-14 12:30:00,1636893000,64488.23194824988,64874.40666679659,2021-11-14 13:00:00,1636894800,1.0,0
2021-11-14 12:30:00,1636893000,64488.23194824988,64874.40666679659,2021-11-14 13:30:00,1636896600,1.0,1
2021-11-14 14:00:00,1636898400,64127.50893926769,64488.23194824988,2021-11-14 14:00:00,1636898400,-1.0,0
2021-11-14 14:00:00,1636898400,64127.50893926769,64488.23194824988,2021-11-14 14:30:00,1636900200,-1.0,1
2021-11-14 15:00:00,1636902000,63771.044967237125,64127.50893926769,2021-11-14 15:00:00,1636902000,-1.0,0
2021-11-14 15:00:00,1636902000,63771.044967237125,64127.50893926769,2021-11-14 15:30:00,1636903800,-1.0,1
2021-11-15 09:30:00,1636968600,64127.50893926769,64595.34129270221,2021-11-15 09:30:00,1636968600,1.0,1
2021-11-15 10:00:00,1636970400,64595.34129270221,65049.85133517711,2021-11-15 10:00:00,1636970400,1.0,1
2021-11-15 10:30:00,1636972200,65049.85133517711,65493.91208890381,2021-11-15 10:30:00,1636972200,1.0,1
2021-11-15 11:00:00,1636974000,65493.91208890381,65922.42778879289,2021-11-15 11:00:00,1636974000,1.0,0
2021-11-15 11:00:00,1636974000,65493.91208890381,65922.42778879289,2021-11-15 11:30:00,1636975800,1.0,0
2021-11-15 11:00:00,1636974000,65493.91208890381,65922.42778879289,2021-11-15 12:00:00,1636977600,1.0,0
2021-11-15 11:00:00,1636974000,65493.91208890381,65922.42778879289,2021-11-15 12:30:00,1636979400,1.0,0
2021-11-15 11:00:00,1636974000,65493.91208890381,65922.42778879289,2021-11-15 13:00:00,1636981200,1.0,1
2021-11-15 13:30:00,1636983000,65119.420652264846,65493.91208890381,2021-11-15 13:30:00,1636983000,-1.0,0
2021-11-15 13:30:00,1636983000,65119.420652264846,65493.91208890381,2021-11-15 14:00:00,1636984800,-1.0,1
2021-11-15 14:30:00,1636986600,64724.05997475472,65119.420652264846,2021-11-15 14:30:00,1636986600,-1.0,1
2021-11-15 15:00:00,1636988400,64321.26791706674,64724.05997475472,2021-11-15 15:00:00,1636988400,-1.0,1
2021-11-15 15:30:00,1636990200,63898.54457778505,64321.26791706674,2021-11-15 15:30:00,1636990200,-1.0,1
2021-11-16 09:30:00,1637055000,63214.00433416633,63898.54457778505,2021-11-16 09:30:00,1637055000,-1.0,1
2021-11-16 10:00:00,1637056800,62457.24267937752,63214.00433416633,2021-11-16 10:00:00,1637056800,-1.0,1
2021-11-16 10:30:00,1637058600,61669.66471421649,62457.24267937752,2021-11-16 10:30:00,1637058600,-1.0,1
2021-11-16 11:00:00,1637060400,60902.18517513838,61669.66471421649,2021-11-16 11:00:00,1637060400,-1.0,1
2021-11-16 11:30:00,1637062200,60162.05346028014,60902.18517513838,2021-11-16 11:30:00,1637062200,-1.0,0
2021-11-16 11:30:00,1637062200,60162.05346028014,60902.18517513838,2021-11-16 12:00:00,1637064000,-1.0,1
2021-11-16 12:30:00,1637065800,59437.12310410135,60162.05346028014,2021-11-16 12:30:00,1637065800,-1.0,1
2021-11-16 13:00:00,1637067600,60162.05346028014,60874.363076731875,2021-11-16 13:00:00,1637067600,1.0,0
2021-11-16 13:00:00,1637067600,60162.05346028014,60874.363076731875,2021-11-16 13:30:00,1637069400,1.0,0
2021-11-16 13:00:00,1637067600,60162.05346028014,60874.363076731875,2021-11-16 14:00:00,1637071200,1.0,1
2021-11-16 14:30:00,1637073000,60874.363076731875,61566.4891034609,2021-11-16 14:30:00,1637073000,1.0,1
2021-11-16 15:00:00,1637074800,60208.50962334064,60874.363076731875,2021-11-16 15:00:00,1637074800,-1.0,0
2021-11-16 15:00:00,1637074800,60208.50962334064,60874.363076731875,2021-11-16 15:30:00,1637076600,-1.0,1
