unix,date,open,high,low,close,volume_base
1614337200,2021-02-26 11:00:00,46704.75,46850.0,45982.57,46207.53,1653.413597
1614339000,2021-02-26 11:30:00,46206.94,46474.73,45662.94,46427.65,1665.845915
1614340800,2021-02-26 12:00:00,46427.65,47150.0,46315.08,47085.06,2038.868854
1614342600,2021-02-26 12:30:00,47085.07,47266.34,46710.19,46823.39,1446.383755
1614344400,2021-02-26 13:00:00,46823.38,46999.77,46102.58,46166.14,1834.545723
1614346200,2021-02-26 13:30:00,46176.41,46618.16,45800.0,45958.41,1759.132946
1614348000,2021-02-26 14:00:00,45958.41,46896.71,45828.37,46799.95,1914.539805
1614349800,2021-02-26 14:30:00,46799.96,47429.0,46799.95,46868.98,2594.357059
1614351600,2021-02-26 15:00:00,46869.59,46900.0,46333.0,46340.3,2157.345044
1614353400,2021-02-26 15:30:00,46340.29,47853.13,46339.96,47594.65,3012.779644
1614418200,2021-02-27 09:30:00,46566.9,46752.87,46224.84,46671.04,1393.490053
1614420000,2021-02-27 10:00:00,46671.04,47050.23,46601.01,46832.04,1471.636478
1614421800,2021-02-27 10:30:00,46831.05,47099.97,46733.91,46775.51,1128.888503
1614423600,2021-02-27 11:00:00,46775.68,47361.0,46690.0,47274.79,1255.880523
1614425400,2021-02-27 11:30:00,47274.79,47640.03,47150.07,47299.99,1509.331853
1614427200,2021-02-27 12:00:00,47299.99,47458.29,46735.63,47017.04,1413.083198
1614429000,2021-02-27 12:30:00,47017.03,47800.0,46847.95,47429.99,1872.996796
1614430800,2021-02-27 13:00:00,47430.0,47609.96,47058.82,47559.73,1274.51293
1614432600,2021-02-27 13:30:00,47570.68,47700.0,47269.23,47441.91,1083.864198
1614434400,2021-02-27 14:00:00,47441.91,47620.0,47210.52,47254.51,1175.105797
1614436200,2021-02-27 14:30:00,47254.5,47259.76,46836.0,47079.64,1391.849157
1614438000,2021-02-27 15:00:00,47078.23,47378.92,46992.42,47060.84,970.882634
1614439800,2021-02-27 15:30:00,47049.82,47060.82,46337.53,46528.64,2311.080025
1614504600,2021-02-28 09:30:00,45103.86,45335.34,44979.15,45067.61,980.408869
1614506400,2021-02-28 10:00:00,45067.51,45513.78,44712.19,45346.76,1511.024292
1614508200,2021-02-28 10:30:00,45346.76,45427.72,45130.0,45177.2,846.278757
1614510000,2021-02-28 11:00:00,45177.2,45493.87,44966.63,45359.22,1213.586687
1614511800,2021-02-28 11:30:00,45359.21,45479.73,45194.88,45284.86,1007.926778
1614513600,2021-02-28 12:00:00,45287.25,45500.17,44766.81,45039.61,1483.915807
1614515400,2021-02-28 12:30:00,45039.6,45048.64,44501.0,44756.99,1507.086112
1614517200,2021-02-28 13:00:00,44756.99,44889.0,44380.0,44452.55,1736.840423
1614519000,2021-02-28 13:30:00,44455.99,44650.12,44150.0,44178.8,1371.351375
1614520800,2021-02-28 14:00:00,44183.52,44505.08,43556.98,44176.88,4187.573021
1614522600,2021-02-28 14:30:00,44173.19,44652.3,44129.38,44561.92,1675.33657
1614524400,2021-02-28 15:00:00,44564.46,44628.89,43705.88,43744.47,1773.455393
1614526200,2021-02-28 15:30:00,43743.24,43832.96,43168.0,43391.14,3233.81519
1614591000,2021-03-01 09:30:00,47179.12,47500.0,47130.83,47350.12,1576.211992
1614592800,2021-03-01 10:00:00,47347.51,47426.55,46968.0,47168.42,1626.818749
1614594600,2021-03-01 10:30:00,47168.42,47714.61,47168.42,47615.66,2163.680048
1614596400,2021-03-01 11:00:00,47615.66,48050.0,47400.0,47659.39,4269.859832
1614598200,2021-03-01 11:30:00,47659.74,47918.44,47500.0,47722.78,1484.648001
1614600000,2021-03-01 12:00:00,47722.42,47979.18,47450.32,47468.35,1638.143073
1614601800,2021-03-01 12:30:00,47472.4,48044.63,47469.08,47913.8,1546.793012
1614603600,2021-03-01 13:00:00,47913.8,48441.96,47908.3,48111.09,2909.050163
1614605400,2021-03-01 13:30:00,48111.09,48265.31,47757.78,47799.33,2330.059722
1614607200,2021-03-01 14:00:00,47799.34,48332.99,47580.1,48208.6,2140.852619
1614609000,2021-03-01 14:30:00,48208.6,48564.03,48065.53,48083.04,2423.242547
1614610800,2021-03-01 15:00:00,48083.04,48882.28,48065.54,48772.9,2547.676322
1614612600,2021-03-01 15:30:00,48772.9,49298.0,48756.51,49188.0,3209.424811
1614677400,2021-03-02 09:30:00,49006.63,49265.54,48980.75,49144.23,1186.115869
1614679200,2021-03-02 10:00:00,49144.22,49263.95,48888.01,48993.4,944.273934
1614681000,2021-03-02 10:30:00,48991.13,49159.72,48550.0,48721.09,1297.999475
1614682800,2021-03-02 11:00:00,48721.09,48864.36,48550.0,48846.13,1024.137147
1614684600,2021-03-02 11:30:00,48848.79,49047.06,48786.68,48844.13,812.898716
1614686400,2021-03-02 12:00:00,48844.14,49117.0,48568.98,48568.99,1205.290774
1614688200,2021-03-02 12:30:00,48568.99,48854.52,48568.98,48811.03,736.584097
1614690000,2021-03-02 13:00:00,48807.45,49076.7,48753.99,49046.28,933.321193
1614691800,2021-03-02 13:30:00,49046.29,49054.59,48712.7,49000.0,1165.713496
1614693600,2021-03-02 14:00:00,49000.0,49699.99,48920.0,49558.9,1941.013219
1614695400,2021-03-02 14:30:00,49558.9,49593.13,48769.32,48899.31,2209.033262
1614697200,2021-03-02 15:00:00,48899.3,49043.99,48450.0,48595.39,1845.210397
1614699000,2021-03-02 15:30:00,48593.15,48749.96,48380.83,48676.08,1333.001258
1614763800,2021-03-03 09:30:00,51395.52,51495.0,51026.34,51445.31,2321.568732
1614765600,2021-03-03 10:00:00,51445.31,51670.01,51187.07,51405.14,2403.798365
1614767400,2021-03-03 10:30:00,51407.71,51756.05,51268.25,51414.19,2116.239681
1614769200,2021-03-03 11:00:00,51414.19,51777.0,51400.0,51686.0,2205.836588
1614771000,2021-03-03 11:30:00,51686.01,51706.1,51155.33,51666.33,2185.509349
1614772800,2021-03-03 12:00:00,51665.83,51750.87,51355.0,51624.77,1730.740391
1614774600,2021-03-03 12:30:00,51625.72,52575.17,51599.79,52540.04,3983.67016
1614776400,2021-03-03 13:00:00,52547.23,52640.0,51600.0,51777.77,3118.338911
1614778200,2021-03-03 13:30:00,51777.77,51987.41,51188.31,51559.5,2640.264327
1614780000,2021-03-03 14:00:00,51559.63,51564.15,50726.0,50878.52,3267.587794
1614781800,2021-03-03 14:30:00,50884.62,51250.0,50651.0,50776.36,3801.561757
1614783600,2021-03-03 15:00:00,50776.35,51155.0,50581.17,50879.39,2529.577952
1614785400,2021-03-03 15:30:00,50879.4,50884.85,50481.0,50767.36,1996.500764
1614850200,2021-03-04 09:30:00,48697.36,49142.0,48524.86,49069.98,2891.622579
1614852000,2021-03-04 10:00:00,49069.99,49562.49,48747.46,48998.59,2059.848704
1614853800,2021-03-04 10:30:00,48998.6,49366.14,48956.21,49219.42,1099.352818
1614855600,2021-03-04 11:00:00,49216.96,49436.25,48898.64,48998.33,1158.232453
1614857400,2021-03-04 11:30:00,49000.0,49499.0,48991.28,49323.32,1204.585684
1614859200,2021-03-04 12:00:00,49323.31,49764.92,49166.66,49421.57,1479.435521
1614861000,2021-03-04 12:30:00,49421.56,49449.75,49113.63,49355.84,1069.099628
1614862800,2021-03-04 13:00:00,49355.85,49587.09,48721.43,49448.93,1975.689151
1614864600,2021-03-04 13:30:00,49448.93,49710.0,49239.0,49633.44,1404.178786
1614866400,2021-03-04 14:00:00,49633.44,49726.0,49336.59,49658.2,1179.082928
1614868200,2021-03-04 14:30:00,49658.21,50569.41,49205.13,49422.53,3756.840921
1614870000,2021-03-04 15:00:00,49422.53,49481.42,48829.07,49295.35,2276.520268
1614871800,2021-03-04 15:30:00,49289.08,49812.41,49217.0,49412.6,1846.643145
1614936600,2021-03-05 09:30:00,46831.88,47157.43,46807.43,47063.51,875.070886
1614938400,2021-03-05 10:00:00,47063.5,47229.79,47010.0,47094.38,985.17611
1614940200,2021-03-05 10:30:00,47094.38,47190.0,46780.01,47080.97,1063.96606
1614942000,2021-03-05 11:00:00,47080.96,47448.47,47080.96,47363.29,1369.443721
1614943800,2021-03-05 11:30:00,47363.29,47523.59,47260.96,47478.87,994.776655
1614945600,2021-03-05 12:00:00,47478.86,47880.0,46974.32,47241.64,2430.912099
1614947400,2021-03-05 12:30:00,47241.64,47799.0,47227.78,47649.99,1338.911154
1614949200,2021-03-05 13:00:00,47650.0,48159.3,47650.0,48103.49,2129.01024
1614951000,2021-03-05 13:30:00,48103.31,48296.93,47325.94,48056.18,2804.817083
1614952800,2021-03-05 14:00:00,48061.21,48649.37,48061.21,48488.22,2538.092152
1614954600,2021-03-05 14:30:00,48488.21,48728.21,47936.51,48136.81,2606.515469
1614956400,2021-03-05 15:00:00,48136.82,48698.19,48127.24,48248.39,1669.158539
1614958200,2021-03-05 15:30:00,48248.39,48310.0,47837.83,47867.45,2040.542579
1615023000,2021-03-06 09:30:00,48465.15,48563.92,48270.01,48335.1,950.99724
1615024800,2021-03-06 10:00:00,48335.22,48499.99,48227.84,48336.76,767.600064
1615026600,2021-03-06 10:30:00,48336.75,48399.71,48000.0,48035.36,1387.356418
1615028400,2021-03-06 11:00:00,48035.37,48279.99,48000.0,48157.85,705.250038
1615030200,2021-03-06 11:30:00,48157.49,48331.91,48080.67,48171.01,696.965589
1615032000,2021-03-06 12:00:00,48171.02,48212.85,47521.01,47661.37,2085.717114
1615033800,2021-03-06 12:30:00,47661.37,47853.85,47401.82,47660.74,1210.920947
1615035600,2021-03-06 13:00:00,47660.75,47753.39,47070.0,47195.06,1841.108929
1615037400,2021-03-06 13:30:00,47195.06,47466.37,47111.36,47320.3,1266.752406
1615039200,2021-03-06 14:00:00,47320.3,47607.09,47201.12,47428.46,1006.547396
1615041000,2021-03-06 14:30:00,47428.46,47725.51,47309.81,47560.96,813.864086
1615042800,2021-03-06 15:00:00,47562.67,47654.04,47385.34,47602.01,626.826241
1615044600,2021-03-06 15:30:00,47600.2,47712.69,47238.32,47267.88,848.329293
1615109400,2021-03-07 09:30:00,50774.31,51148.22,50688.0,50943.02,2185.635789
1615111200,2021-03-07 10:00:00,50942.82,50985.84,50658.51,50709.15,1369.860415
1615113000,2021-03-07 10:30:00,50713.27,50808.99,50448.3,50612.92,1455.950125
1615114800,2021-03-07 11:00:00,50612.92,50819.38,50472.81,50640.0,972.466503
1615116600,2021-03-07 11:30:00,50640.0,50899.22,50534.0,50705.52,1085.807212
1615118400,2021-03-07 12:00:00,50705.52,50821.09,50391.19,50485.75,1027.754021
1615120200,2021-03-07 12:30:00,50485.74,50827.68,50476.1,50746.2,896.918012
1615122000,2021-03-07 13:00:00,50746.2,50779.06,50504.22,50680.3,692.298847
1615123800,2021-03-07 13:30:00,50680.3,50850.0,50588.36,50764.44,783.869862
1615125600,2021-03-07 14:00:00,50764.44,51250.0,50130.65,50388.33,2469.712504
1615127400,2021-03-07 14:30:00,50388.33,50649.68,50232.17,50646.34,994.626002
1615129200,2021-03-07 15:00:00,50644.47,50827.93,50426.28,50617.57,894.095412
1615131000,2021-03-07 15:30:00,50617.58,50709.96,50375.0,50585.23,817.661528
1615195800,2021-03-08 09:30:00,49632.85,49892.65,49400.0,49880.0,1182.634421
1615197600,2021-03-08 10:00:00,49883.13,50126.49,49682.3,49985.9,1462.706504
1615199400,2021-03-08 10:30:00,49985.9,50271.67,49985.02,50061.0,1328.316865
1615201200,2021-03-08 11:00:00,50061.01,50189.99,49878.0,49990.2,838.051153
1615203000,2021-03-08 11:30:00,49990.19,50560.0,49970.01,50496.82,1380.632381
1615204800,2021-03-08 12:00:00,50490.39,50550.0,50200.02,50264.75,1221.15971
1615206600,2021-03-08 12:30:00,50264.74,50428.39,50100.01,50275.0,1242.43157
1615208400,2021-03-08 13:00:00,50274.58,50895.64,50265.16,50719.84,1977.793736
1615210200,2021-03-08 13:30:00,50719.84,51065.63,50637.71,50978.43,1680.145031
1615212000,2021-03-08 14:00:00,50978.42,50990.36,50674.18,50915.69,1005.217144
1615213800,2021-03-08 14:30:00,50915.69,51233.0,50122.45,50740.9,2495.30211
1615215600,2021-03-08 15:00:00,50744.26,51035.17,50541.67,50971.35,1460.296224
1615217400,2021-03-08 15:30:00,50971.35,51220.0,50925.0,51054.99,1766.491967
1615282200,2021-03-09 09:30:00,53938.84,54270.27,53934.64,54112.5,1333.449468
1615284000,2021-03-09 10:00:00,54112.5,54355.0,54098.9,54145.74,1847.016336
1615285800,2021-03-09 10:30:00,54148.43,54216.48,53875.0,54159.52,1594.442668
1615287600,2021-03-09 11:00:00,54159.52,54293.97,53970.41,54042.42,1044.128393
1615289400,2021-03-09 11:30:00,54042.42,54283.04,53917.21,54233.32,1042.627591
1615291200,2021-03-09 12:00:00,54235.88,54236.7,53979.4,54142.28,1051.371065
1615293000,2021-03-09 12:30:00,54142.29,54150.0,53538.77,53725.5,1463.431415
1615294800,2021-03-09 13:00:00,53725.49,54145.14,53664.21,54058.68,1187.977195
1615296600,2021-03-09 13:30:00,54058.68,54815.84,54052.7,54779.99,3000.645487
1615298400,2021-03-09 14:00:00,54780.26,54787.99,54364.32,54568.18,2442.803035
1615300200,2021-03-09 14:30:00,54568.18,54700.0,54380.0,54488.22,1385.619693
1615302000,2021-03-09 15:00:00,54491.33,54515.22,54157.0,54388.54,1834.173144
1615303800,2021-03-09 15:30:00,54391.25,54397.31,53852.36,54097.02,1449.585734
1615368600,2021-03-10 09:30:00,54797.99,55444.0,54797.99,55227.99,2119.164428
1615370400,2021-03-10 10:00:00,55228.0,55389.0,54679.95,54943.79,1406.816306
1615372200,2021-03-10 10:30:00,54943.79,55126.0,54719.87,54832.98,1197.661176
1615374000,2021-03-10 11:00:00,54832.99,54991.0,54512.0,54777.46,1464.761774
1615375800,2021-03-10 11:30:00,54777.46,54949.99,54637.92,54858.47,935.338022
1615377600,2021-03-10 12:00:00,54858.47,55255.0,54834.0,55026.18,1481.449947
1615379400,2021-03-10 12:30:00,55026.18,55481.28,55024.77,55219.99,1412.729545
1615381200,2021-03-10 13:00:00,55219.99,55726.87,55139.01,55577.73,1749.001918
1615383000,2021-03-10 13:30:00,55573.93,56333.0,55573.93,56262.56,3273.452389
1615384800,2021-03-10 14:00:00,56260.09,56372.04,55761.66,55962.06,2007.741004
1615386600,2021-03-10 14:30:00,55962.06,56400.0,55896.68,56092.62,2214.498442
1615388400,2021-03-10 15:00:00,56092.62,56489.66,56024.12,56214.05,1923.911605
1615390200,2021-03-10 15:30:00,56214.05,56379.0,55952.63,56328.81,1945.317689
1615455000,2021-03-11 09:30:00,54681.54,54850.0,54431.86,54474.27,1088.146492
1615456800,2021-03-11 10:00:00,54474.27,55286.06,54414.4,55214.97,1888.453396
1615458600,2021-03-11 10:30:00,55214.97,55612.95,54960.22,55530.6,1698.690234
1615460400,2021-03-11 11:00:00,55530.59,55770.26,55407.18,55526.6,1856.721155
1615462200,2021-03-11 11:30:00,55526.61,56270.75,55511.17,56227.34,1671.44557
1615464000,2021-03-11 12:00:00,56233.42,56445.09,55933.16,55962.58,2026.835433
1615465800,2021-03-11 12:30:00,55961.65,56385.53,55702.09,56272.54,1794.704275
1615467600,2021-03-11 13:00:00,56275.0,56842.1,56272.54,56614.26,2118.965501
1615469400,2021-03-11 13:30:00,56614.25,56999.0,56467.5,56921.18,1788.874204
1615471200,2021-03-11 14:00:00,56921.18,57238.5,56710.53,56946.48,2342.357719
1615473000,2021-03-11 14:30:00,56946.93,57060.0,56462.48,56815.13,2587.721458
1615474800,2021-03-11 15:00:00,56815.13,57091.06,56519.0,56712.44,2162.236314
1615476600,2021-03-11 15:30:00,56712.44,56712.44,55855.0,56347.19,2756.037208
1615541400,2021-03-12 09:30:00,56674.25,56674.25,56311.0,56540.53,1260.126243
1615543200,2021-03-12 10:00:00,56540.53,56540.53,55855.0,55861.74,1849.090207
1615545000,2021-03-12 10:30:00,55861.75,56866.83,55826.05,56715.97,2106.336535
1615546800,2021-03-12 11:00:00,56715.97,57073.48,56572.66,56823.46,1808.687537
1615548600,2021-03-12 11:30:00,56823.45,56823.46,56347.0,56500.0,1181.461259
1615550400,2021-03-12 12:00:00,56499.99,56844.61,56284.39,56421.63,1196.722975
1615552200,2021-03-12 12:30:00,56421.63,56556.0,56179.47,56386.89,1207.627533
1615554000,2021-03-12 13:00:00,56385.97,56391.25,54962.84,55251.0,5720.037932
1615555800,2021-03-12 13:30:00,55251.0,56033.01,55150.0,55689.99,2853.201351
1615557600,2021-03-12 14:00:00,55689.99,56075.3,55368.42,55984.83,1898.681295
1615559400,2021-03-12 14:30:00,55984.82,56252.77,55779.63,56211.83,1862.117284
1615561200,2021-03-12 15:00:00,56221.53,56572.61,56025.2,56243.54,1819.464495
1615563000,2021-03-12 15:30:00,56236.26,57095.41,56174.7,56956.95,2564.932691
1615627800,2021-03-13 09:30:00,57419.92,57614.52,57273.54,57610.77,997.840151
1615629600,2021-03-13 10:00:00,57610.77,59652.35,57446.81,59516.73,8242.65569
1615631400,2021-03-13 10:30:00,59516.74,59850.0,59167.0,59448.19,4454.317553
1615633200,2021-03-13 11:00:00,59448.2,60200.0,59420.99,59660.25,5558.643051
1615635000,2021-03-13 11:30:00,59660.24,60144.0,59600.0,59849.74,3542.585598
1615636800,2021-03-13 12:00:00,59853.58,60500.0,59232.53,60216.55,3739.377085
1615638600,2021-03-13 12:30:00,60216.55,60325.0,59626.44,59911.99,2146.708337
1615640400,2021-03-13 13:00:00,59911.99,60159.45,59500.04,59682.84,1972.256249
1615642200,2021-03-13 13:30:00,59681.21,60044.92,59500.0,59915.25,1649.53996
1615644000,2021-03-13 14:00:00,59915.3,60000.0,59700.67,59960.2,1110.303648
1615645800,2021-03-13 14:30:00,59960.21,60087.09,59745.0,59756.45,1185.00767
1615647600,2021-03-13 15:00:00,59761.93,59953.63,59756.46,59843.21,1066.422716
1615649400,2021-03-13 15:30:00,59843.21,59844.5,59523.0,59692.99,1290.82087
1615714200,2021-03-14 09:30:00,60937.37,61110.53,60900.0,60934.11,927.665227
1615716000,2021-03-14 10:00:00,60933.62,60970.0,60571.76,60584.85,1054.230548
1615717800,2021-03-14 10:30:00,60584.85,60591.04,60135.37,60293.09,1893.071263
1615719600,2021-03-14 11:00:00,60293.08,60405.03,59354.62,59690.63,2992.028668
1615721400,2021-03-14 11:30:00,59690.71,60330.0,59666.67,60308.31,1640.292536
1615723200,2021-03-14 12:00:00,60308.3,60550.0,60142.86,60358.27,1386.850778
1615725000,2021-03-14 12:30:00,60355.04,60488.7,60140.96,60427.82,909.942779
1615726800,2021-03-14 13:00:00,60427.81,60481.7,59978.26,60155.08,1154.298728
1615728600,2021-03-14 13:30:00,60154.24,60155.28,59734.03,59940.0,1388.781155
1615730400,2021-03-14 14:00:00,59940.0,60366.23,59868.12,60180.98,991.710474
1615732200,2021-03-14 14:30:00,60180.98,60477.83,59919.2,60001.91,959.033131
1615734000,2021-03-14 15:00:00,60001.9,60089.99,59750.0,60068.82,1066.542206
1615735800,2021-03-14 15:30:00,60068.81,60150.0,59470.0,59681.26,1429.07305
1615800600,2021-03-15 09:30:00,56070.46,56387.08,54600.0,55867.91,8196.630806
1615802400,2021-03-15 10:00:00,55871.29,56423.0,55555.55,56078.22,3497.236131
1615804200,2021-03-15 10:30:00,56078.22,56438.0,55808.66,56355.14,2127.597698
1615806000,2021-03-15 11:00:00,56355.13,56576.37,55888.01,56133.98,2197.577076
1615807800,2021-03-15 11:30:00,56133.99,56500.0,56046.4,56150.79,1964.305399
1615809600,2021-03-15 12:00:00,56150.8,56239.45,55050.0,55725.71,3970.727564
1615811400,2021-03-15 12:30:00,55725.7,56481.38,55719.17,56439.53,2209.448439
1615813200,2021-03-15 13:00:00,56439.54,57039.0,56250.48,57014.58,2769.455614
1615815000,2021-03-15 13:30:00,57014.58,57046.87,56637.1,56855.58,2062.634464
1615816800,2021-03-15 14:00:00,56855.58,57312.47,56812.62,57028.48,2047.025557
1615818600,2021-03-15 14:30:00,57028.48,57210.0,56123.12,56134.09,2652.190776
1615820400,2021-03-15 15:00:00,56134.09,56816.69,56115.0,56497.65,1922.056325
1615822200,2021-03-15 15:30:00,56497.65,56497.65,55854.2,56224.13,2480.328076
1615887000,2021-03-16 09:30:00,55838.01,56400.0,55750.0,55870.43,1508.400564
1615888800,2021-03-16 10:00:00,55870.43,56150.05,55432.44,55670.29,1699.442766
1615890600,2021-03-16 10:30:00,55670.29,56037.23,55550.21,55805.0,1147.861567
1615892400,2021-03-16 11:00:00,55805.0,55900.0,55457.01,55568.72,1332.796622
1615894200,2021-03-16 11:30:00,55568.73,55570.43,55079.63,55471.21,1920.600742
1615896000,2021-03-16 12:00:00,55464.11,55631.57,55000.37,55164.43,1473.010406
1615897800,2021-03-16 12:30:00,55164.44,55249.2,54596.89,55091.95,1916.364234
1615899600,2021-03-16 13:00:00,55091.94,55795.0,55006.35,55576.32,1667.180322
1615901400,2021-03-16 13:30:00,55576.32,55906.86,55028.37,55324.3,1644.714671
1615903200,2021-03-16 14:00:00,55324.3,55649.83,55199.48,55333.9,1174.877775
1615905000,2021-03-16 14:30:00,55333.91,55722.55,55333.88,55645.93,1357.956432
1615906800,2021-03-16 15:00:00,55645.93,55913.57,55465.0,55470.01,1729.266257
1615908600,2021-03-16 15:30:00,55470.0,55846.66,55420.0,55844.92,1085.646671
1615973400,2021-03-17 09:30:00,55606.35,55606.35,54326.27,54762.77,3906.592311
1615975200,2021-03-17 10:00:00,54763.59,55177.06,54600.0,55139.61,1364.51236
1615977000,2021-03-17 10:30:00,55139.6,55234.88,54945.0,55088.89,989.862362
1615978800,2021-03-17 11:00:00,55088.9,55190.12,54650.0,54773.29,1093.261099
1615980600,2021-03-17 11:30:00,54766.43,55200.0,54569.99,54840.0,1222.240418
1615982400,2021-03-17 12:00:00,54840.01,55035.0,54123.69,55013.44,2647.575144
1615984200,2021-03-17 12:30:00,55013.44,55413.63,54930.21,55151.01,1282.390645
1615986000,2021-03-17 13:00:00,55151.01,55406.79,55030.0,55250.27,1393.310939
1615987800,2021-03-17 13:30:00,55247.15,55269.22,54711.6,55105.41,1667.595869
1615989600,2021-03-17 14:00:00,55108.44,55152.48,54657.54,54860.03,1332.63722
1615991400,2021-03-17 14:30:00,54860.03,55117.59,54524.65,54548.97,1399.908811
1615993200,2021-03-17 15:00:00,54547.57,55244.03,54298.18,55027.23,2388.474023
1615995000,2021-03-17 15:30:00,55027.24,55075.35,54653.87,54930.0,1193.710845
1616059800,2021-03-18 09:30:00,58214.33,58475.01,58211.0,58399.98,842.810437
1616061600,2021-03-18 10:00:00,58399.98,58660.0,58221.05,58372.08,1073.916623
1616063400,2021-03-18 10:30:00,58366.59,58592.28,58329.25,58520.25,672.625195
1616065200,2021-03-18 11:00:00,58520.24,58550.0,58132.89,58242.84,846.036543
1616067000,2021-03-18 11:30:00,58242.83,58281.27,57870.38,58170.37,1269.984362
1616068800,2021-03-18 12:00:00,58168.69,58187.11,57711.57,57792.09,1728.388363
1616070600,2021-03-18 12:30:00,57792.08,58100.0,57586.31,58051.31,1569.092979
1616072400,2021-03-18 13:00:00,58051.31,58188.85,57823.7,58122.73,1073.558604
1616074200,2021-03-18 13:30:00,58122.73,58122.73,57777.0,57846.31,924.563726
1616076000,2021-03-18 14:00:00,57846.31,58037.35,57500.0,57878.93,1282.059393
1616077800,2021-03-18 14:30:00,57875.67,57993.8,57620.01,57863.14,1147.152319
1616079600,2021-03-18 15:00:00,57863.13,58483.22,57700.0,58363.0,1538.119642
1616081400,2021-03-18 15:30:00,58363.01,59637.39,58360.23,59533.68,3982.573881
1616146200,2021-03-19 09:30:00,58519.49,58619.3,58178.13,58300.0,1031.321798
1616148000,2021-03-19 10:00:00,58295.02,58438.13,58101.97,58375.34,881.008984
1616149800,2021-03-19 10:30:00,58375.35,58707.27,58256.45,58583.92,938.569256
1616151600,2021-03-19 11:00:00,58583.92,58792.59,58402.66,58607.02,972.3838
1616153400,2021-03-19 11:30:00,58607.03,58834.49,58450.11,58831.33,1119.007446
1616155200,2021-03-19 12:00:00,58831.34,59249.5,58818.18,59105.7,2050.119568
1616157000,2021-03-19 12:30:00,59105.71,59183.0,58718.57,58849.99,948.773837
1616158800,2021-03-19 13:00:00,58849.99,58884.0,58250.0,58514.17,1782.712741
1616160600,2021-03-19 13:30:00,58514.16,58591.99,58057.04,58280.0,1514.352696
1616162400,2021-03-19 14:00:00,58279.99,58590.19,57950.59,58416.82,1416.738272
1616164200,2021-03-19 14:30:00,58416.83,58786.03,58309.35,58729.99,958.429759
1616166000,2021-03-19 15:00:00,58729.98,58984.45,58500.0,58814.89,1214.320412
1616167800,2021-03-19 15:30:00,58814.9,59164.86,58814.89,58971.5,1490.584963
1616232600,2021-03-20 09:30:00,58716.29,58899.0,58577.55,58780.02,965.981576
1616234400,2021-03-20 10:00:00,58780.03,58908.26,58631.74,58683.5,588.596707
1616236200,2021-03-20 10:30:00,58683.5,58819.99,58577.0,58687.97,649.015081
1616238000,2021-03-20 11:00:00,58685.98,58866.5,58626.27,58853.58,600.40506
1616239800,2021-03-20 11:30:00,58853.58,59299.0,58733.89,59242.47,1963.188476
1616241600,2021-03-20 12:00:00,59242.91,59325.6,58780.75,58859.83,1046.821799
1616243400,2021-03-20 12:30:00,58859.83,59220.0,58756.41,59144.54,844.05698
1616245200,2021-03-20 13:00:00,59144.54,59880.0,59144.53,59715.4,2501.357457
1616247000,2021-03-20 13:30:00,59715.39,59825.61,58610.62,59033.13,2115.058783
1616248800,2021-03-20 14:00:00,59027.95,59259.95,58755.3,59136.15,1569.607689
1616250600,2021-03-20 14:30:00,59143.02,59368.75,59112.28,59365.02,1106.061384
1616252400,2021-03-20 15:00:00,59365.02,59722.0,59156.62,59347.9,1402.189249
1616254200,2021-03-20 15:30:00,59347.9,59482.13,59030.23,59244.52,958.757819
1616319000,2021-03-21 09:30:00,56979.0,57108.29,55450.11,55963.32,3854.442891
1616320800,2021-03-21 10:00:00,55960.52,56384.33,55605.94,56294.99,1903.180065
1616322600,2021-03-21 10:30:00,56295.0,56329.42,56091.87,56134.34,1197.437997
1616324400,2021-03-21 11:00:00,56134.34,56231.28,55811.0,56189.52,1211.03259
1616326200,2021-03-21 11:30:00,56189.52,56330.0,56111.0,56267.65,779.428648
1616328000,2021-03-21 12:00:00,56270.13,56291.16,55870.23,56016.84,1185.391532
1616329800,2021-03-21 12:30:00,56014.06,56279.12,56000.0,56191.64,808.490904
1616331600,2021-03-21 13:00:00,56191.64,57199.0,56191.63,57069.04,2509.276467
1616333400,2021-03-21 13:30:00,57069.05,57362.68,56877.01,57026.8,1307.874608
1616335200,2021-03-21 14:00:00,57021.95,57320.66,57000.05,57192.23,905.571263
1616337000,2021-03-21 14:30:00,57192.23,57272.63,57119.99,57177.37,570.978271
1616338800,2021-03-21 15:00:00,57177.37,57539.0,57162.87,57367.56,977.714897
1616340600,2021-03-21 15:30:00,57367.56,57441.69,57013.3,57159.04,865.615557
1616405400,2021-03-22 09:30:00,57296.66,57396.99,57143.75,57372.0,829.185884
1616407200,2021-03-22 10:00:00,57372.01,58430.73,57282.0,58107.73,2277.663651
1616409000,2021-03-22 10:30:00,58107.72,58233.71,57888.88,57908.82,1066.18515
1616410800,2021-03-22 11:00:00,57908.82,58160.55,57555.55,57706.93,949.409924
1616412600,2021-03-22 11:30:00,57706.93,57858.59,57616.65,57713.79,669.273379
1616414400,2021-03-22 12:00:00,57713.79,57761.0,57253.39,57268.45,1326.731654
1616416200,2021-03-22 12:30:00,57268.44,57498.8,56857.96,57259.48,1525.728578
1616418000,2021-03-22 13:00:00,57267.75,57414.0,57058.8,57183.08,1932.191007
1616419800,2021-03-22 13:30:00,57183.07,57261.72,56521.01,56969.98,2040.861107
1616421600,2021-03-22 14:00:00,56969.98,57279.26,56778.52,56930.13,1392.502141
